160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160	13
160.492282418515	13
161.092282418515	13
161.692282418515	13
162.292282418515	13
162.892282418515	13
163.492282418515	13
164.092282418515	13
164.692282418515	13
165.292282418515	13
165.892282418515	13
166.492282418515	13
167.092282418515	13
167.692282418515	13
168.292282418515	13
168.892282418515	13
169.492282418515	13
170.092282418515	13
170.692282418515	13
171.292282418515	13
171.892282418515	13
172.492282418515	13
173.092282418515	13
173.692282418515	13
174.292282418515	13
174.892282418515	13
175.492282418515	13
176.092282418515	13
176.692282418515	13
177.292282418515	13
177.892282418515	13
178.492282418515	13
179.092282418515	13
179.692282418515	13
180.292282418515	13
180.892282418515	13
181.492282418515	13
182.092282418515	13
182.692282418515	13
183.292282418515	13
183.892282418515	13
184.492282418515	13
185.092282418515	13
185.692282418515	13
186.292282418515	13
186.892282418515	13
187.492282418515	13
188.092282418515	13
188.692282418515	13
189.292282418515	13
189.892282418515	13
190.492282418515	13
191.092282418515	13
191.692282418515	13
192.292282418515	13
192.892282418515	13
193.492282418515	13
194.092282418515	13
194.692282418515	13
195.292282418515	13
195.892282418515	13
196.492282418515	13
197.092282418515	13
197.692282418515	13
198.292282418515	13
198.892282418515	13
199.492282418515	13
200.092282418515	13
200.692282418515	13
201.292282418515	13
201.892282418515	13
202.492282418515	13
203.092282418515	13
203.692282418515	13
204.292282418515	13
204.892282418515	13
205.492282418515	13
206.092282418515	13
206.692282418515	13
207.292282418515	13
207.892282418515	13
208.492282418515	13
209.092282418515	13
209.692282418515	13
210.292282418515	13
210.892282418515	13
211.492282418515	13
212.092282418515	13
212.692282418515	13
213.292282418515	13
213.892282418515	13
214.492282418515	13
215.092282418515	13
215.692282418515	13
216.292282418515	13
216.892282418515	13
217.492282418515	13
218.092282418515	13
218.692282418515	13
219.292282418515	13
219.892282418515	13
220.492282418515	13
221.092282418515	13
221.692282418515	13
222.292282418515	13
222.892282418515	13
223.492282418515	13
224.092282418515	13
224.692282418515	13
225.292282418515	13
225.892282418515	13
226.492282418515	13
227.092282418515	13
227.692282418515	13
228.292282418515	13
228.892282418515	13
229.492282418515	13
230.092282418515	13
230.692282418515	13
231.292282418515	13
231.892282418515	13
232.492282418515	13
233.092282418515	13
233.692282418515	13
234.292282418515	13
234.892282418515	13
235.492282418515	13
236.092282418515	13
236.692282418515	13
237.292282418515	13
237.892282418515	13
238.492282418515	13
239.092282418515	13
239.692282418515	13
240.292282418515	13
240.892282418515	13
